Family,Genus,species,bar_code,plot_code,X,Y,DBH,leaf_thickness,leaf_toughness,sapwood_density,N,C_N,N15,C13,chlorophyll_concentration,surface_area,SLA
Annonaceae,Oxandra,asbeckii,P00610156,P006,17,132,14.8,223.6999969,1.193333348,NA,0.019670578,24.21828987,-1.386405455,-31.14404433,79.55582299,14.16666667,11.12565447
Annonaceae,Oxandra,asbeckii,P00610190,P006,26,191,11,219.2333323,1.780000011,NA,0.020327276,22.47227277,0.152002993,-32.68192778,98.53438892,31.83333333,10.42576426
Annonaceae,Oxandra,asbeckii,P00610267,P006,36,199,11,235.6999969,1.816666683,NA,NA,NA,NA,NA,94.86288517,27.13333333,10.79575607
Annonaceae,Oxandra,asbeckii,P00610276,P006,34,186,12.6,224.5666656,2.00333333,NA,0.021333678,22.34250695,-0.604971289,-32.30855691,83.78714244,22.3,11.69580395
Annonaceae,Oxandra,asbeckii,P00610282,P006,36,175,13.8,212.899999,1.373333335,NA,0.023539654,20.07886165,0.183377992,-32.71976761,85.57821399,26.5,11.30867719
Annonaceae,Oxandra,asbeckii,P00610284,P006,33,169,12.7,232.6666667,1.566666683,NA,0.019131707,25.1872317,-0.483666285,-32.8557882,96.07275793,27.26666667,9.951338237
Annonaceae,Oxandra,asbeckii,P00610302,P006,38,147,13.4,209.7666677,1.456666668,NA,0.022024763,21.29281659,-0.560694735,-32.31990794,89.50251389,19.66666667,12.31732771
Annonaceae,Oxandra,asbeckii,P00610306,P006,37,141,12.4,223.8666687,1.660000006,NA,0.018425623,23.86669542,-1.333961529,-32.7803734,96.59550773,17.8,10.11363628
Annonaceae,Oxandra,asbeckii,P00610308,P006,30,141,10.2,242,2.24333334,NA,0.018632852,25.38610928,-1.617729286,-32.12231854,89.42090921,26.73333333,9.852579906
Annonaceae,Oxandra,asbeckii,P00610333,P006,49,144,15.6,229.6333364,1.650000016,NA,0.018847,25.54067905,-2.246035017,-31.14814121,68.85442411,24.4,10.00000009
Annonaceae,Oxandra,asbeckii,P00610339,P006,43,152,12.3,226.899999,1.780000011,NA,0.018997438,25.39327871,-2.783961457,-32.31156239,80.74647454,26.06666667,11.33333337
Annonaceae,Oxandra,asbeckii,P00610352,P006,45,163,15,258.1333364,1.75666666,NA,NA,NA,NA,NA,72.70230836,16.8,8.586030483
Annonaceae,Oxandra,asbeckii,P00610359,P006,49,184,11.5,200.4333344,1.849999984,NA,0.018444432,25.18841388,-2.582533187,-31.86063405,77.07265486,22.16666667,10.21505364
Annonaceae,Oxandra,asbeckii,P00610425,P006,53,205,12.1,217.5333354,1.580000003,NA,0.022107686,21.10670461,-1.743560249,-32.7326011,95.81233745,27.43333333,11.89306356
Annonaceae,Oxandra,asbeckii,P00610432,P006,53,193,12.7,201,1.576666673,NA,0.019770772,23.68317272,-0.776938629,-33.28660127,73.39385109,25.66666667,11.40740746
Annonaceae,Oxandra,asbeckii,P00610456,P006,52,158,14,206.7666677,2.096666654,NA,0.020451127,23.49665258,-2.02314302,-32.60644457,78.96584846,14.1,11.34048247
Annonaceae,Oxandra,asbeckii,P00610509,P006,64,164,12.1,204.8666687,1.720000029,NA,0.015636507,31.19344487,-0.430562388,-31.08798655,45.89644699,19.6,10.63291133
Annonaceae,Oxandra,asbeckii,P00610528,P006,70,190,10.8,231.3333333,1.576666633,NA,0.023262478,20.91161737,0.682008622,-33.47334591,96.50820594,29.6,11.60784313
Annonaceae,Oxandra,asbeckii,P00610596,P006,78,206,11.5,249,1.773333311,NA,0.021521935,22.06412374,0.209432951,-33.7413418,92.1483854,42.06666667,10.36124774
Annonaceae,Oxandra,asbeckii,P00610760,P006,92,192,15,229.100001,1.883333325,NA,0.018490007,25.10561884,-0.310723537,-31.31116805,72.35841606,19.13333333,9.48760324
Annonaceae,Oxandra,asbeckii,P00610792,P006,98,146,14,239.3333333,2.200000048,NA,0.017584065,26.15868054,-0.042357973,-33.04896155,93.66667223,17.16666667,9.131205745
Annonaceae,Oxandra,asbeckii,P00610807,P006,71,214,11.6,220.4666646,1.969999989,NA,0.020907212,22.66453375,-0.063317284,-32.19765472,71.26628589,16.36666667,12.62210802
Annonaceae,Oxandra,asbeckii,P00611004,P006,12,203,10,207.9666697,1.723333319,NA,0.020235941,22.9115882,1.246078826,-33.2600974,73.81119929,24.56666667,10.85419727
Annonaceae,Oxandra,asbeckii,P00612051,P006,2,202,11.3,201.1333313,1.876666665,NA,0.02013857,21.9339979,1.143106873,-32.34781741,97.56056772,31.53333333,10.24918751
Annonaceae,Oxandra,asbeckii,P00612057,P006,28,187,11.9,186.7666677,2.196666678,NA,0.02343564,18.80676094,0.500753381,-33.05118805,107.2309383,22.6,11.51103591
Annonaceae,Oxandra,asbeckii,P00612802,P006,11,134,11.5,222.899999,1.586666703,0.8958,0.023688953,20.07623887,-1.354975709,-31.84023976,85.42120137,28.6,11.36423848
Annonaceae,Oxandra,asbeckii,P00612819,P006,57.5,208,10.3,237.5333354,1.353333314,NA,0.016178498,28.27647332,-1.81214079,-32.34263335,68.39260934,20.96666667,9.011461332
Annonaceae,Oxandra,asbeckii,P00612822,P006,97,176,10.5,204.3333333,1.626666665,NA,0.021569125,22.13141066,-1.405747151,-33.42375901,74.93312064,23.36666667,12.98148132
Annonaceae,Oxandra,asbeckii,P00612898,P006,16,143,10.2,211.9666697,1.883333325,NA,0.019805467,23.63655278,-1.98163554,-32.81989636,74.37051685,18.76666667,12.40088116
Annonaceae,Oxandra,asbeckii,P01860454,P018,34,82,15.3,210.3333333,2.453333298,0.8458,NA,NA,NA,NA,80.97132793,25.33333333,13.54723697
Annonaceae,Pseudoxandra,cuspidata,LV109152,LV1,127.5,50,11.14649682,208.3333333,1.320000013,0.60931,NA,NA,NA,NA,89.58418619,34.32923381,14.75468504
Annonaceae,Pseudoxandra,cuspidata,LV109169,LV1,121.1,70.7,12.3566879,179.3333333,0.99666665,0.56532,NA,NA,NA,NA,75.14495258,34.1626339,16.94014892
Annonaceae,Pseudoxandra,cuspidata,LV109328,LV1,165.6,98.8,14.01273885,152.3333333,0.736666679,NA,0.026680225,17.90635379,2.874697309,-33.10365598,45.38983943,14.86179988,16.95262342
Annonaceae,Pseudoxandra,cuspidata,LV109339,LV1,171.6,88.7,11.62420382,197.3333333,1.153333326,0.47104,0.027364736,17.4269754,2.705706642,-31.06635441,62.22133692,20.91876666,13.5250646
Annonaceae,Pseudoxandra,cuspidata,LV109490,LV1,181.3,98.3,10.1910828,176.3333333,0.913333337,NA,NA,NA,NA,NA,59.91420488,29.80936686,19.14948651
Annonaceae,Pseudoxandra,cuspidata,LV112591,LV1,174,4.5,10.70063694,180.3333333,0.886666656,NA,NA,NA,NA,NA,79.62982056,27.7579333,14.48240009
Annonaceae,Pseudoxandra,cuspidata,LV112593,LV1,154.5,100.5,10.06369427,162.6666667,0.873333335,0.59783,NA,NA,NA,NA,47.69471866,19.7753334,17.86927705
Annonaceae,Pseudoxandra,cuspidata,LV112764,LV1,172.5,33.2,10.1910828,192,1.163333317,NA,NA,NA,NA,NA,89.99350859,35.42719968,16.07891027
Annonaceae,Pseudoxandra,cuspidata,LV112867,LV1,174.6,79.8,10.1910828,157.6666667,0.983333349,NA,NA,NA,NA,NA,85.18613348,32.46109962,15.80897718
Annonaceae,Rollinia,elliptica,LV109298,LV1,149,73.8,11.94267516,157.6666667,0.980000019,0.40073,NA,NA,NA,NA,62.77659557,93.97746785,23.0713914
Annonaceae,Rollinia,elliptica,NL110294,NL11,145,89,26.5,214,1.49333334,0.4332,0.021069762,21.91148614,3.878781018,-34.59111913,67.99858417,91.36666667,14.8805643
Annonaceae,Rollinia,elliptica,NL110317,NL11,160,36,27.4,212.3666636,1.423333327,NA,0.024283417,19.03840765,3.678734672,-32.5903998,86.12967873,57.73333333,13.97901508
Annonaceae,Tetrameranthus,sp.,LV109020,LV1,111.4,62.4,16.87898089,350,2.51000007,0.51129,NA,NA,NA,NA,83.86435265,154.7776693,8.340812021
Annonaceae,Tetrameranthus,sp.,LV109076,LV1,119.8,31.2,26.75159236,500,3.303333282,0.52253,0.018081826,28.01216702,-0.090848113,-32.06883341,103.4460034,106.8910675,6.32491532
Annonaceae,Tetrameranthus,sp.,LV109193,LV1,118.6,89.2,22.92993631,456.3333333,3.76666673,0.49904,0.015874834,30.49302147,1.029686926,-30.43419641,67.6715098,82.10003408,5.557312874
Annonaceae,Tetrameranthus,sp.,LV109247,LV1,139.1,34.2,21.97452229,351.6666667,2.50666666,0.51785,0.020545315,23.27627802,0.64937145,-33.8386207,93.75167325,165.4829966,9.889422147
Annonaceae,Tetrameranthus,sp.,LV109295,LV1,154,71.2,26.11464968,443,3.293333371,NA,0.019950705,24.32876793,1.346972523,-31.70184095,59.25738567,186.3123322,7.41590808
Annonaceae,Tetrameranthus,sp.,LV109377,LV1,162.4,45.9,23.56687898,NA,2.550000032,NA,0.021353323,23.16246881,-0.212145396,-34.83202947,75.00368031,134.6753311,10.62666987
Annonaceae,Tetrameranthus,sp.,LV109521,LV1,188,69.2,20.79617834,328.3333333,2.410000006,NA,NA,NA,NA,NA,83.7099827,124.1756363,11.29554007
Annonaceae,Unonopsis,perrottetii,B420044,B4,4,68,12.6,163.7666677,1.223333319,0.68,NA,NA,NA,NA,73.4632815,29.6,6.597325478
Annonaceae,Unonopsis,perrottetii,B444063,B4,93,55,10,142.3333333,1.486666679,0.67,NA,NA,NA,NA,88.77037241,35.4,11.59388635
Annonaceae,Unonopsis,perrottetii,B445050,B4,77,34,14.8,132.100001,0.680000007,0.68,NA,NA,NA,NA,65.41393271,33.23333333,19.51076407
Annonaceae,Unonopsis,perrottetii,M17116023,M1711,22,9,10.3,156.100001,1.150000016,0.7599,NA,NA,NA,NA,66.82649177,31,15.27093603
Annonaceae,Unonopsis,perrottetii,M17116063,M1711,7,44,16.1,129.4333344,1.336666663,0.6924,0.028839109,17.25362424,2.268328966,-33.76274783,71.53813526,39.5,17.73952062
Annonaceae,Unonopsis,perrottetii,M17116575,M1711,51,39,17.3,163.4333344,1.323333343,0.7078,NA,NA,NA,NA,75.92567711,43.13333333,16.56850217
Annonaceae,Unonopsis,perrottetii,NH200161,NH20,32,341,15.8,158.899999,1.129999995,NA,NA,NA,NA,NA,51.79402368,22.63333333,17.63636339
Annonaceae,Unonopsis,perrottetii,NH200164,NH20,34,345,18.9,115.4333344,1.123333335,NA,NA,NA,NA,NA,66.24599208,31.4,14.67289743
Annonaceae,Unonopsis,perrottetii,NH200375,NH20,73,333,15,150.2333323,1.169999997,0.7077,NA,NA,NA,NA,81.6489674,43.16666667,13.86509658
Annonaceae,Unonopsis,perrottetii,NH200434,NH20,85,319,14.7,137.7666677,0.863333325,NA,NA,NA,NA,NA,75.92567711,33.7,16.15015969
Annonaceae,Unonopsis,perrottetii,NH200647,NH20,41,343,10.3,142.4333344,0.869999985,0.6443,NA,NA,NA,NA,68.92058756,26.1,17.32300887
Annonaceae,Unonopsis,perrottetii,NL110240,NL11,134,89,16.3,165.100001,1.363333344,0.6262,0.027766684,18.56316732,4.560048094,-33.25596349,76.06830619,24.46666667,13.4926467
Annonaceae,Unonopsis,rufescens,A110125,A11,35,92,10.8,226.200002,1.836666624,0.58,NA,NA,NA,NA,88.36586516,59.66666667,13.44853463
Annonaceae,Unonopsis,rufescens,A110265,A11,69,95,11.5,191.0333303,1.916666706,0.6,NA,NA,NA,NA,83.70998564,49.6,15.74603137
Annonaceae,Unonopsis,rufescens,B427037,B4,42,79,11.3,204.7666677,1.433333357,NA,NA,NA,NA,NA,101.3269373,59.43333333,10.96555934
Annonaceae,Unonopsis,rufescens,B430068,B4,39,19,11.1,204.5333354,1.25333333,NA,NA,NA,NA,NA,83.09487256,56.16666667,11.60468326
Annonaceae,Unonopsis,rufescens,B443047,B4,78,97,10.2,182.7666677,1.403333306,0.56,NA,NA,NA,NA,64.022903,33.66666667,15.18797012
Annonaceae,Unonopsis,rufescens,M17116487,M1711,40,36,15,192.4333344,1.773333311,0.5744,NA,NA,NA,NA,87.40150103,56.93333333,14.69879517
Annonaceae,Unonopsis,rufescens,M17116492,M1711,47,25,10,205.4333344,1.976666689,NA,NA,NA,NA,NA,68.59025028,46.76666667,15.65848218
Annonaceae,Unonopsis,rufescens,M17116579,M1711,64,41,14.3,206.3333333,1.959999998,0.5948,NA,NA,NA,NA,86.76360518,47.3,13.9528025
Annonaceae,Unonopsis,rufescens,M17116918,M1711,100,76,12.7,206.2333323,2.166666667,0.5261,0.020561123,23.77295175,2.493895778,-31.87339504,58.36953896,29.46666667,14.35064908
Annonaceae,Unonopsis,rufescens,M17116919,M1711,93,71,11.9,170.2333323,1.620000045,NA,0.019358559,25.32481984,2.353247824,-32.90015607,58.25183601,24.2,15.28421072
Annonaceae,Unonopsis,rufescens,M17117070,M1711,100,72,12.5,183.8666687,1.846666654,0.4868,NA,NA,NA,NA,42.26921932,26.23333333,16.56842126
Annonaceae,Unonopsis,rufescens,M17118945,M1711,46,79,10,185.7666677,2.026666641,0.5968,NA,NA,NA,NA,37.18949535,81.43333333,18.95267686
Annonaceae,Unonopsis,rufescens,NH200237,NH20,46,393,15,183.6666667,1.880000035,0.5992,NA,NA,NA,NA,88.20450937,71.73333333,13.45000005
Annonaceae,Unonopsis,rufescens,NH200284,NH20,54,369,11,187.9666697,1.859999975,0.6511,NA,NA,NA,NA,67.54099943,71.23333333,14.27521702
Annonaceae,Unonopsis,rufescens,NH200290,NH20,53,384,17.1,191.4333344,1.563333352,0.5369,NA,NA,NA,NA,100.3277829,85.3,14.45762703
Annonaceae,Unonopsis,rufescens,NH200407,NH20,74,378,13.7,188.7666677,1.49000001,0.6499,NA,NA,NA,NA,81.95162853,57.36666667,15.01745204
Annonaceae,Unonopsis,rufescens,NH200608,NH20,53,386,12.3,196.799998,1.620000005,0.5662,0.020873983,23.17786922,1.71568543,-33.83703994,78.52568982,64.33333333,14.19117663
Annonaceae,Unonopsis,rufescens,NH200609,NH20,54,377,10.2,164.100001,1.519999981,0.6326,NA,NA,NA,NA,70.25378178,42.46666667,17.96897022
Annonaceae,Unonopsis,rufescens,NL110582,NL11,137,56,10.6,208.4666646,1.669999997,0.4886,0.022988809,20.99532964,6.394698344,-33.17615221,81.19669289,104.6333333,14.96186809
Annonaceae,Unonopsis,rufescens,NL110595,NL11,182,40,10.4,166.4333344,1.976666649,0.5662,0.021647899,22.34586534,4.703968189,-34.71059209,74.51086193,NA,NA
Annonaceae,Unonopsis,rufescens,P01860390,P018,82,74,14,214.899999,1.663333337,0.6151,NA,NA,NA,NA,85.73547021,61.9,14.19724772
Annonaceae,Unonopsis,rufescens,T10037,T1,90.5,3,11.6,226.6666667,1.660000006,0.49182,NA,NA,NA,NA,72.08419692,81.24773407,16.48027058
Annonaceae,Unonopsis,rufescens,T10189,T1,60.5,28,13.7,203.3333333,2.00999999,0.59041,NA,NA,NA,NA,71.40211388,62.02953466,17.75654655
Annonaceae,Unonopsis,rufescens,T10248,T1,51.5,79,11.8,213.3333333,1.650000016,0.57158,NA,NA,NA,NA,87.0023459,54.23546473,14.88622115
Annonaceae,Xylopia,frutescens,LV109223,LV1,137.2,62.9,14.64968153,203.3333333,1.296666662,0.73982,0.021054213,24.4611402,-0.408966556,-34.91832593,61.24262282,14.15766652,15.06134748
Annonaceae,Xylopia,frutescens,LV109235,LV1,140.8,47.8,20.38216561,208.3333333,0.966666659,0.65405,0.020917635,24.15592571,1.381550614,-33.58533156,82.25521558,15.41659991,11.56244976
Annonaceae,Xylopia,nitida,B429027,B4,25,43,20.7,273.0999959,1.299999992,0.47,NA,NA,NA,NA,97.64874195,15.93333333,9.210019378
Annonaceae,Xylopia,nitida,B429044,B4,28,50,16.7,229.0333303,1.203333338,NA,0.026847863,18.6541778,2.187728958,-32.08669407,79.77797719,16.56666667,12.55050465
Annonaceae,Xylopia,nitida,B435050,B4,54,84,16.5,214.899999,0.946666678,NA,NA,NA,NA,NA,93.92187461,17.46666667,11.26881748
Annonaceae,Xylopia,nitida,B435075,B4,62,80,15.4,207.6666667,0.700000008,0.41,0.026685593,18.71286094,2.11750779,-30.78782591,89.58418307,12.26666667,11.32307708
Annonaceae,Xylopia,nitida,B438045,B4,60,11,13.5,228.4666646,1.360000014,0.33,0.026867286,18.40717901,2.990923919,-32.42717705,88.68933867,22.8,13.90243906
Annonaceae,Xylopia,nitida,B445012,B4,95,46,28.8,221.3333333,1.459999998,0.61,0.027280087,18.1270794,1.166572386,-32.46929367,88.04340369,12.33333333,12.93706267
Annonaceae,Xylopia,nitida,LV109395,LV1,162.5,16.3,33.59872611,310.3333333,1.74333334,0.60581,0.020520169,24.20320174,0.544543607,-31.68460533,79.33416948,25.61940002,8.047978955
Annonaceae,Xylopia,nitida,M17116883,M1711,94,3,34.7,247.4666646,1.629999995,0.5981,0.028134186,17.42942913,1.855185922,-30.93476097,85.2644288,18.5,11.07784427
Annonaceae,Xylopia,nitida,NH200253,NH20,58,318,19.4,289.9000041,2.046666662,NA,0.019877588,24.1508997,2.209292885,-32.24644479,81.95162853,31.1,8.458748752
Annonaceae,Xylopia,nitida,NH200366,NH20,72,313,27.2,340.2999878,2.286666711,NA,0.017989126,26.75367208,2.949250263,-30.34625905,118.7672331,29.43333333,6.761102787
Annonaceae,Xylopia,nitida,NH200446,NH20,83,335,19.2,309.8000081,2.133333325,0.5145,0.018411083,26.30898932,1.029758283,-30.20714115,92.06467483,21.53333333,7.201783844
Annonaceae,Xylopia,nitida,NH200527,NH20,97,367,18.7,275.3333333,2.053333362,NA,0.019939979,23.66634423,2.066186246,-31.25338784,108.2946803,34.53333333,7.496381897
Annonaceae,Xylopia,nitida,NH200636,NH20,35,374,14,259.5666707,1.629999995,0.5409,0.01984797,24.14803333,1.624303548,-33.39318283,77.14479553,28.7,9.609375183
Annonaceae,Xylopia,nitida,NL110218,NL11,132,50,22.9,279.8666585,2.290000041,0.6804,0.021214333,21.8849015,2.677306999,-31.69738574,75.49904243,34,6.000000042
Annonaceae,Xylopia,nitida,P00610101,P006,22,210,30.8761,340.9000041,3.573333343,0.5784,0.021952609,21.9921044,0.200186996,-28.13758898,108.7815308,13.16666667,5.783308945
Annonaceae,Xylopia,nitida,P00610552,P006,65,221,26.1,293.5333252,1.563333313,0.6285,0.018007094,27.3264007,0.648886457,-30.01525077,56.27473511,10.3,9.392096948
Annonaceae,Xylopia,nitida,P01860157,P018,62,24,26.7,295.3333333,1.823333303,0.7376,NA,NA,NA,NA,98.09065773,29.23333333,9.069286381
Annonaceae,Xylopia,nitida,P01860368,P018,1,38,27.9,330.1999919,2.219999909,0.5865,0.018246922,26.78179169,0.988733037,-29.00988843,105.7964638,13.43333333,6.761745126
Annonaceae,Xylopia,nitida,P01860430,P018,2,73,37.2,296.7000122,1.24000001,0.6648,NA,NA,NA,NA,112.8545143,10.93333333,6.56
Annonaceae,Xylopia,nitida,P01860437,P018,86,81,12.4,240.6666667,1.270000021,NA,0.019300948,24.59521667,2.478422748,-32.44543574,88.60838104,26.23333333,9.74009903
Annonaceae,Xylopia,nitida,T10219,T1,53.5,6.5,16.9,220,1.379999995,0.32549,NA,NA,NA,NA,60.69677775,38.25873311,16.21132749
Annonaceae,Xylopia,nitida,T10233,T1,54,36,34.9,260,1.673333327,0.51814,0.028247891,17.59785971,1.982295406,-30.7884007,83.47887037,13.7438666,10.49150144
Annonaceae,Xylopia,nitida,T10255,T1,49,10.5,31.7,233.3333333,1.469999989,0.44585,0.026989855,18.45639845,1.478142912,-30.92276657,78.30635062,13.41859659,11.08974908
Annonaceae,Xylopia,nitida,T10256,T1,45,12,14.8,206.6666667,1.146666646,NA,0.028834761,17.20200532,2.438646914,-31.10349101,81.19669289,18.58970006,10.99982254
Annonaceae,Xylopia,nitida,T10356,T1,40,8.5,22.3,183.3333333,1.546666662,0.38878,0.029094667,16.46880722,3.347303371,-33.39033447,64.0856707,25.68840027,18.26189567
Annonaceae,IND,IND,B430067,B4,41,17,12.1,272.3333333,0.683333317,0.52,NA,NA,NA,NA,52.50631643,61.23333333,16.213592
Apocynaceae,Ambelania,acida,A110110,A11,23,91,12.4,339.3333333,2.476666689,0.41,0.015448788,35.08117057,1.839909087,-32.2349397,121.8936901,93.13333333,8.261383871
Apocynaceae,Ambelania,acida,A110114,A11,26,90,11.9,300.8000081,2.453333298,0.49,NA,NA,NA,NA,78.37941089,106.7666667,10.34560738
Apocynaceae,Ambelania,acida,A110304,A11,78,58,18.8,336.2333374,2.736666679,0.39,0.015332804,35.07556778,3.627010611,-32.42946893,87.56160293,109.5,8.466494596
Apocynaceae,Ambelania,acida,B429006,B4,37,30,19.4,327.9000041,2.320000013,NA,NA,NA,NA,NA,111.2477076,64.96666667,8.685382945
Apocynaceae,Ambelania,acida,B429053,B4,43,40,12.2,266.3666738,2.02000006,0.41,NA,NA,NA,NA,82.94167889,100.3,11.4847328
Apocynaceae,Ambelania,acida,B446055,B4,85,1,13.5,312.5666707,2.26666673,0.42,NA,NA,NA,NA,77.36153668,94.76666667,9.95796841
Apocynaceae,Ambelania,acida,LV109242,LV1,144.2,36,11.94267516,305.6666667,2.343333403,0.43169,NA,NA,NA,NA,85.49967277,53.63993327,10.83634983
Apocynaceae,Ambelania,acida,LV109276,LV1,152.2,44.7,13.69426752,368,2.160000006,0.42202,NA,NA,NA,NA,92.9891647,95.39933268,8.103001202
Apocynaceae,Ambelania,acida,LV109461,LV1,169.7,49,17.03821656,NA,2.450000048,0.49258,NA,NA,NA,NA,92.14837901,60.83553187,9.397868376
Apocynaceae,Ambelania,acida,M17116534,M1711,59,5,11.9,298.5333252,2.040000041,0.431,NA,NA,NA,NA,72.15267858,93.1,11.97171022
Apocynaceae,Ambelania,acida,M17119852,M1711,90,28,10.1,301.9000041,2.423333327,0.4604,NA,NA,NA,NA,89.0951216,84.26666667,11.02485835
Apocynaceae,Ambelania,acida,NH200637,NH20,30,371,10.5,272.3666789,1.693333308,0.4439,NA,NA,NA,NA,64.022903,83.83333333,10.89688028
Apocynaceae,Ambelania,acida,NL110164,NL11,124,73,11.6,339.4333293,1.923333367,0.4255,NA,NA,NA,NA,81.04639457,95.63333333,8.468122907
Apocynaceae,Ambelania,acida,NL110209,NL11,134,38,11.3,318.3333333,2.736666679,NA,0.01387209,36.14922409,4.748033061,-31.68543354,86.44614545,94.86666667,8.958136646
Apocynaceae,Ambelania,acida,NL110212,NL11,134,41,14.1,356.8666585,3.24000001,0.4721,0.01147964,43.3484557,3.847610497,-30.49744495,86.68414898,71.9,7.761784859
Apocynaceae,Ambelania,acida,NL110371,NL11,165,39,12,329.2999878,2.613333305,NA,0.014668677,35.87455985,4.082385783,-31.55945531,103.4460034,120.7333333,6.712379432
Apocynaceae,Ambelania,acida,NL110579,NL11,153,6,10,312.9000041,2.75666666,0.4724,0.012268534,39.82152497,2.618914395,-33.63856702,68.85442916,104.2,9.504408363
Apocynaceae,Ambelania,acida,NL110624,NL11,173,50,11.306,269.5666656,1.5,NA,0.01374419,36.54953009,3.071632562,-32.960507,78.52569261,97.4,10.1282496
Apocynaceae,Ambelania,acida,P00610796,P006,94,144,12.3,324.2333374,2.380000035,0.419,0.012787545,39.26878318,2.579422454,-33.45146183,96.85784172,54.5,7.503441877
Apocynaceae,Ambelania,acida,P01860099,P018,58,3,18.1,286.0333455,2.876666705,0.3436,0.012487233,39.54405167,2.270400159,-32.67097596,85.57820799,81.86666667,8.989751316
Apocynaceae,Ambelania,acida,P01860256,P018,83,54,12.1,280.1333415,2.143333395,NA,0.014614599,34.57962521,2.665127469,-32.95615707,94.69116992,113.4333333,10.09792283
Apocynaceae,Ambelania,acida,P01860498,P018,30,97,10.8,294.9000041,2.126666705,0.4107,NA,NA,NA,NA,92.39990674,84.83333333,8.986582056
Apocynaceae,Ambelania,acida,P01860501,P018,24,99,13.4,335.5666707,2.589999994,0.3878,NA,NA,NA,NA,98.53438892,80.06666667,7.857376561
Apocynaceae,Ambelania,acida,P01860514,P018,39,51,10,317.5666707,1.99666671,NA,NA,NA,NA,NA,85.65681011,102.8666667,8.21837551
Apocynaceae,Anartia,meyeri,B421041,B4,7,27,13.5,219.7666677,0.619999985,NA,NA,NA,NA,NA,76.78463537,15.16666667,19.86899545
Apocynaceae,Anartia,meyeri,B430047,B4,26,9,10.2,163.5666656,0.25666666,0.5,NA,NA,NA,NA,60.87835456,18.5,28.03030371
Apocynaceae,Anartia,meyeri,B436063,B4,70,66,9.9,188.3333333,0.523333311,0.51,NA,NA,NA,NA,59.49566483,30.7,26.38968429
Apocynaceae,Anartia,meyeri,B437056,B4,68,50,13.2,220.100001,0.790000021,0.53,NA,NA,NA,NA,59.37644257,13.26666667,19.9999999
Apocynaceae,Anartia,meyeri,B443056,B4,92,98,11.9,175.6666667,0.673333307,0.54,NA,NA,NA,NA,78.89235496,27.63333333,22.77472527
Apocynaceae,Anartia,meyeri,B446061,B4,96,4,12.9,216.6666667,0.549999992,0.51,NA,NA,NA,NA,68.52432403,12.76666667,19.05472589
Apocynaceae,Anartia,meyeri,B446077,B4,82,20,13.5,177,0.413333327,0.5,NA,NA,NA,NA,61.18180873,29.16666667,28.40909072
Apocynaceae,Anartia,meyeri,P00610100,P006,17,212,14.8,195,0.98999999,0.5,0.02571933,17.71246378,2.504985793,-31.99595041,78.16039933,24.16666667,17.99007424
Apocynaceae,Anartia,meyeri,T10055,T1,90.5,33,12.1,183.3333333,0.593333324,0.48994,NA,NA,NA,NA,66.31030998,24.85656675,25.2778637
Apocynaceae,Aspidosperma,album,B422015,B4,3,5,57.3,423.6666667,3.129999955,0.63,0.016846253,29.84032633,2.606858911,-29.79771083,85.65680711,52.96666667,6.310563923
Apocynaceae,Aspidosperma,album,B446014,B4,77,20,25,352.2333374,2.356666724,0.6,0.017181857,28.08461839,3.132348694,-31.01039441,120.1585774,61.96666667,8.207505571
